description,name,unit_name,fdc_id,amount,measure_unit_id,portion_name,portion_amount,gram_weight
"Bananas, overripe, raw",Biotin,UG,790774,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Energy,KCAL,790774,85.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Fiber,G,790774,1.7,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Folate,UG,790774,25.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Niacin,MG,790774,0.57,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Protein,G,790774,0.73,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Riboflavin,MG,790774,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Thiamin,MG,790774,0.04,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Total lipid (fat),G,790774,0.22,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin A,UG,790774,1.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin B 6,MG,790774,0.234,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin C,MG,790774,9.7,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (Dihydrophylloquinone),UG,790774,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (Menaquinone-4),UG,790774,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (phylloquinone),UG,790774,0.2,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Biotin,UG,1105073,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Energy,KCAL,1105073,85.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Fiber,G,1105073,1.7,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Folate,UG,1105073,25.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Niacin,MG,1105073,0.57,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Protein,G,1105073,0.73,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Riboflavin,MG,1105073,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Thiamin,MG,1105073,0.04,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Total lipid (fat),G,1105073,0.22,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin A,UG,1105073,1.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin B 6,MG,1105073,0.234,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin C,MG,1105073,9.7,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (Dihydrophylloquinone),UG,1105073,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (Menaquinone-4),UG,1105073,0.0,1119,Banana,1.0,110.0
"Bananas, overripe, raw",Vitamin K (phylloquinone),UG,1105073,0.2,1119,Banana,1.0,110.0
"Bananas, ripe and slightly ripe, raw",Biotin,UG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Calcium,MG,790991,5.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Copper,MG,790991,0.101,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Energy,KCAL,790991,97.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Fiber,G,790991,1.7,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Folate,UG,790991,14.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Iodine,UG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Iron,MG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Magnesium,MG,790991,28.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Manganese,MG,790991,0.258,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Niacin,MG,790991,0.662,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Phosphorus,MG,790991,22.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Potassium,MG,790991,326.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Protein,G,790991,0.74,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Riboflavin,MG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Selenium,UG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Sodium,MG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Thiamin,MG,790991,0.056,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Total lipid (fat),G,790991,0.29,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin A,UG,790991,1.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin B 6,MG,790991,0.209,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin C,MG,790991,12.3,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (Dihydrophylloquinone),UG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (Menaquinone-4),UG,790991,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (phylloquinone),UG,790991,0.1,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Zinc,MG,790991,0.16,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Biotin,UG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Calcium,MG,1105314,5.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Copper,MG,1105314,0.101,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Energy,KCAL,1105314,97.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Fiber,G,1105314,1.7,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Folate,UG,1105314,14.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Iodine,UG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Iron,MG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Magnesium,MG,1105314,28.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Manganese,MG,1105314,0.258,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Niacin,MG,1105314,0.662,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Phosphorus,MG,1105314,22.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Potassium,MG,1105314,326.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Protein,G,1105314,0.74,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Riboflavin,MG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Selenium,UG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Sodium,MG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Thiamin,MG,1105314,0.056,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Total lipid (fat),G,1105314,0.29,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin A,UG,1105314,1.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin B 6,MG,1105314,0.209,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin C,MG,1105314,12.3,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (Dihydrophylloquinone),UG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (Menaquinone-4),UG,1105314,0.0,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Vitamin K (phylloquinone),UG,1105314,0.1,1119,Banana,1.0,115.0
"Bananas, ripe and slightly ripe, raw",Zinc,MG,1105314,0.16,1119,Banana,1.0,115.0
"Beans, snap, green, canned, regular pack, drained solids",Calcium,MG,321611,36.0,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Copper,MG,321611,0.041,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Energy,KCAL,321611,21.0,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Iron,MG,321611,0.78,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Magnesium,MG,321611,12.7,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Manganese,MG,321611,0.176,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Phosphorus,MG,321611,23.0,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Potassium,MG,321611,97.0,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Protein,G,321611,1.04,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Sodium,MG,321611,282.0,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Total lipid (fat),G,321611,0.39,1000,cup,1.0,129.0
"Beans, snap, green, canned, regular pack, drained solids",Zinc,MG,321611,0.19,1000,cup,1.0,129.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Calcium,MG,334897,13.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Copper,MG,334897,0.097,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Energy,KCAL,334897,176.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Iron,MG,334897,3.04,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Magnesium,MG,334897,13.7,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Manganese,MG,334897,0.008,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Niacin,MG,334897,5.76,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Phosphorus,MG,334897,259.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Potassium,MG,334897,352.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Protein,G,334897,27.7,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Riboflavin,MG,334897,0.4,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Selenium,UG,334897,25.4,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Sodium,MG,334897,54.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Total fat,G,334897,5.56,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Total lipid (fat),G,334897,6.36,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Vitamin B 12,UG,334897,4.21,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Vitamin B 6,MG,334897,0.67,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Zinc,MG,334897,3.7,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Calcium,MG,746758,13.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Copper,MG,746758,0.097,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Energy,KCAL,746758,176.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Iron,MG,746758,3.04,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Magnesium,MG,746758,13.7,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Manganese,MG,746758,0.008,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Niacin,MG,746758,5.76,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Phosphorus,MG,746758,259.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Potassium,MG,746758,352.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Protein,G,746758,27.7,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Riboflavin,MG,746758,0.4,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Selenium,UG,746758,25.4,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Sodium,MG,746758,54.0,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Total fat,G,746758,5.56,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Total lipid (fat),G,746758,6.36,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Vitamin B 12,UG,746758,4.21,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Vitamin B 6,MG,746758,0.67,1046,roast,1.0,462.0
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Zinc,MG,746758,3.7,1046,roast,1.0,462.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Calcium,MG,334849,15.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Choline,MG,334849,56.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Copper,MG,334849,0.043,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Energy,KCAL,334849,155.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Iron,MG,334849,1.9,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Magnesium,MG,334849,11.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Manganese,MG,334849,0.002,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Niacin,MG,334849,6.88,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Pantothenic acid,MG,334849,0.36,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Phosphorus,MG,334849,206.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Potassium,MG,334849,282.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Protein,G,334849,22.8,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Riboflavin,MG,334849,0.202,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Selenium,UG,334849,21.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Sodium,MG,334849,45.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Thiamin,MG,334849,0.053,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Total fat,G,334849,5.93,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Total lipid (fat),G,334849,6.39,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin B 12,UG,334849,1.72,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin B 6,MG,334849,0.575,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin D (D2 + D3),UG,334849,0.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin E ,MG,334849,0.25,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Zinc,MG,334849,3.76,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Calcium,MG,746759,15.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Choline,MG,746759,56.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Copper,MG,746759,0.043,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Energy,KCAL,746759,155.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Iron,MG,746759,1.9,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Magnesium,MG,746759,11.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Manganese,MG,746759,0.002,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Niacin,MG,746759,6.88,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Pantothenic acid,MG,746759,0.36,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Phosphorus,MG,746759,206.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Potassium,MG,746759,282.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Protein,G,746759,22.8,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Riboflavin,MG,746759,0.202,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Selenium,UG,746759,21.3,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Sodium,MG,746759,45.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Thiamin,MG,746759,0.053,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Total fat,G,746759,5.93,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Total lipid (fat),G,746759,6.39,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin B 12,UG,746759,1.72,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin B 6,MG,746759,0.575,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin D (D2 + D3),UG,746759,0.0,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Vitamin E ,MG,746759,0.25,1054,steak,1.0,284.0
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Zinc,MG,746759,3.76,1054,steak,1.0,284.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Calcium,MG,334898,13.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Copper,MG,334898,0.035,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Energy,KCAL,334898,122.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Iron,MG,334898,1.37,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Magnesium,MG,334898,11.4,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Manganese,MG,334898,0.002,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Niacin,MG,334898,6.58,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Phosphorus,MG,334898,222.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Potassium,MG,334898,312.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Protein,G,334898,23.4,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Riboflavin,MG,334898,0.185,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Selenium,UG,334898,22.2,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Sodium,MG,334898,50.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Total fat,G,334898,2.23,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Total lipid (fat),G,334898,2.48,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Vitamin B 12,UG,334898,2.06,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Vitamin B 6,MG,334898,0.638,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Zinc,MG,334898,3.38,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Calcium,MG,746760,13.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Copper,MG,746760,0.035,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Energy,KCAL,746760,122.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Iron,MG,746760,1.37,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Magnesium,MG,746760,11.4,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Manganese,MG,746760,0.002,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Niacin,MG,746760,6.58,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Phosphorus,MG,746760,222.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Potassium,MG,746760,312.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Protein,G,746760,23.4,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Riboflavin,MG,746760,0.185,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Selenium,UG,746760,22.2,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Sodium,MG,746760,50.0,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Total fat,G,746760,2.23,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Total lipid (fat),G,746760,2.48,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Vitamin B 12,UG,746760,2.06,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Vitamin B 6,MG,746760,0.638,1046,roast,1.0,690.0
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Zinc,MG,746760,3.38,1046,roast,1.0,690.0
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Calcium,MG,334963,13.0,1046,roast,1.0,788.0
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Choline,MG,334963,64.1,1046,roast,1.0,788.0
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Copper,MG,334963,0.047,1046,roast,1.0,788.0
