description,name,unit_name,fdc_id,group,amount,portion_name,portion_amount,gram_weight,FdGrp_Cd,FdGrp_desc
"Acerola juice, raw",Vitamin K,µg,9002,900,1.4,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Vitamin E, added",mg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Vitamin E,mg,9002,900,0.18,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Vitamin C,mg,9002,900,1600.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Vitamin B-6,mg,9002,900,0.004,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Sodium,mg,9002,900,3.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Vitamin B-12, added",µg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Fatty acids, total trans",g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Total lipid (fat),g,9002,900,0.3,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Total Water,g,9002,900,94.3,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Total Fiber,g,9002,900,0.3,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Thiamin,mg,9002,900,0.02,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Theobromine,mg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Vitamin B-12,µg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Fatty acids, total saturated",g,9002,900,0.068,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Iron,mg,9002,900,0.5,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Fatty acids, total monounsaturated",g,9002,900,0.082,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",20:01,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",18:3 undifferentiated,g,9002,900,0.044,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",18:2 undifferentiated,g,9002,900,0.046,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",18:1 undifferentiated,g,9002,900,0.081,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",18:04,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",18:00,g,9002,900,0.016,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",20:4 undifferentiated,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",16:1 undifferentiated,g,9002,900,0.001,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",14:00,g,9002,900,0.002,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",12:00,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Fatty acids, total polyunsaturated",g,9002,900,0.09,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",08:00,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",06:00,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",04:00,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",16:00,g,9002,900,0.048,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",20:5 n-3 (EPA),g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",10:00,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",22:5 n-3 (DPA),g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",22:1 undifferentiated,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Energy,kcal,9002,900,23.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Cryptoxanthin, beta",µg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Copper,mg,9002,900,0.086,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Cholesterol,mg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Carotene, beta",µg,9002,900,305.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Energy,kJ,9002,900,96.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Carbohydrate,g,9002,900,4.8,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Calcium,mg,9002,900,10.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Caffeine,mg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Ash,g,9002,900,0.2,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",Alcohol,g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw","Carotene, alpha",µg,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola juice, raw",22:6 n-3 (DHA),g,9002,900,0.0,cup,1.0,242.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Phosphorus,mg,9001,900,11.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Pantothenic Acid,mg,9001,900,0.309,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Niacin,mg,9001,900,0.4,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Magnesium,mg,9001,900,18.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Folate, food",µg,9001,900,14.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Folic acid,µg,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Folate, DFE",µg,9001,900,14.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Folate,µg,9001,900,14.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Potassium,mg,9001,900,146.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Fatty acids, total trans",g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Iron,mg,9001,900,0.2,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Protein,g,9001,900,0.4,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Total Water,g,9001,900,91.41,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Retinol,µg,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Riboflavin,mg,9001,900,0.06,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Selenium,µg,9001,900,0.6,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Sodium,mg,9001,900,7.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Thiamin,mg,9001,900,0.02,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Total Fiber,g,9001,900,1.1,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Total lipid (fat),g,9001,900,0.3,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Vitamin A,µg,9001,900,38.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Vitamin B-12,µg,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Vitamin B-6,mg,9001,900,0.009,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Vitamin C,mg,9001,900,1677.6,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Fatty acids, total saturated",g,9001,900,0.068,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Zinc,mg,9001,900,0.1,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Fatty acids, total polyunsaturated",g,9001,900,0.09,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",18:3 undifferentiated,g,9001,900,0.044,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Energy,kcal,9001,900,32.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw","Fatty acids, total monounsaturated",g,9001,900,0.082,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",06:00,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",08:00,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",10:00,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",12:00,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",14:00,g,9001,900,0.002,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",16:00,g,9001,900,0.048,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",16:1 undifferentiated,g,9001,900,0.001,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",18:00,g,9001,900,0.016,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",18:04,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",18:1 undifferentiated,g,9001,900,0.081,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",18:2 undifferentiated,g,9001,900,0.046,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",04:00,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",20:4 undifferentiated,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Energy,kJ,9001,900,134.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Copper,mg,9001,900,0.086,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Cholesterol,mg,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",20:01,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Calcium,mg,9001,900,12.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Carbohydrate,g,9001,900,7.69,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Alcohol,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",22:6 n-3 (DHA),g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",22:5 n-3 (DPA),g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",22:1 undifferentiated,g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",20:5 n-3 (EPA),g,9001,900,0.0,cup,1.0,98.0,900,Fruits and Fruit Juices
"Acerola, (west indian cherry), raw",Ash,g,9001,900,0.2,cup,1.0,98.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Maltose,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Protein,g,9400,900,0.1,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Potassium,mg,9400,900,101.0,cup,1.0,248.0,900,Fruits and Fruit Juices
